total_distance,max_speed,min_speed,speed_std,avg_speed,avg_acceleration,max_acceleration,acceleration_std,num_turns,turn_rate,avg_turn_angle,turn_angle_std,avg_bearing_change,avg_altitude,total_altitude_gain,total_altitude_loss,avg_vertical_acceleration,trip_id,start_time,end_time,duration_sec,transport_mode,initial_points,points_removed,pct_points_removed,regular_capped_points,extreme_outliers_removed,speed_cap,trip_summary
13.234665599285174,39.996,0.1539176757045181,15.474098759520242,28.0082698065957,0.011154073793311358,1.0307044855384513,0.22775066406033775,31,1.6117850953206239,9.367520220933713,24.88280293670988,9.367520220933713,60.9149760932945,160.32480000000027,177.71291428571462,0.07385701625482481,bus_seg1_move2_cleaned.geojson,2008-06-03 10:15:13,2008-06-03 10:35:21,1208.0,bus,519,28,5.394990366088632,258,27,11.11,"
    Trip Summary:
    - Start: 2008-06-03 10:15:13 at 24, 北四环西路辅路, 科源社区, 中关村街道, 海淀区, 北京市, 100086, 中国
    - End: 2008-06-03 10:35:21 at 中国科学院大学（玉泉路校区）, 19号甲, 玉泉路, 老山街道, 石景山区, 北京市, 100049, 中国
    - Duration: 0 days 00:20:08
    - Distance: 13.23 km
    - Average Speed: 28.01 km/h
    - Average Bearing Change: 9.37°
    - Max Speed: 40.00 km/h
    - Min Speed: 0.15 km/h
    - Speed Variability: 15.47 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 1.03 m/s²
    - Number of Turns: 31
    - Turn Rate: 1.61 turns/min
    - Average Turn Angle: 9.37°
    - Turn Angle Variability: 24.88°
    - Average Altitude: 60.91 m
    - Total Altitude Gain: 160.32 m
    - Total Altitude Loss: 177.71 m
    - Average Vertical Acceleration: 0.07 m/s²
    - Transport Mode: bus"
0.02527764746791076,1.076205068302391,0.0,0.25624943831962893,0.5857919574949775,0.0004608085101551784,0.06405982536414066,0.014501687921196051,14,5.526315789473684,20.34052996838096,31.57444675840046,20.34052996838096,61.42999548872185,28.099657142857176,0.9143999999999934,0.012078669275927604,bus_seg1_stop1_cleaned.geojson,2008-06-03 10:09:23,2008-06-03 10:11:55,152.0,bus,78,1,1.282051282051282,1,0,11.11,"
    Trip Summary:
    - Start: 2008-06-03 10:09:23 at 北四环西路辅路, 科源社区, 中关村街道, 海淀区, 北京市, 100086, 中国
    - End: 2008-06-03 10:11:55 at 24, 北四环西路辅路, 科源社区, 中关村街道, 海淀区, 北京市, 100086, 中国
    - Duration: 0 days 00:02:32
    - Distance: 0.03 km
    - Average Speed: 0.59 km/h
    - Average Bearing Change: 20.34°
    - Max Speed: 1.08 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 0.26 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 0.06 m/s²
    - Number of Turns: 14
    - Turn Rate: 5.53 turns/min
    - Average Turn Angle: 20.34°
    - Turn Angle Variability: 31.57°
    - Average Altitude: 61.43 m
    - Total Altitude Gain: 28.10 m
    - Total Altitude Loss: 0.91 m
    - Average Vertical Acceleration: 0.01 m/s²
    - Transport Mode: bus"
7.922001061344824,39.996,0.0,15.460476616279877,16.52878867453213,-0.013185782076068622,2.17344989328016,0.32615936940513957,139,4.321243523316062,22.655577759165872,36.629583503919626,22.655577759165872,50.33422143906024,255.110342857143,237.19245714285728,0.07491429445801864,bus_seg1_move1_cleaned.geojson,2008-06-03 13:46:27,2008-06-03 14:19:05,1958.0,bus,697,15,2.1520803443328553,115,14,11.11,"
    Trip Summary:
    - Start: 2008-06-03 13:46:27 at 德胜门西大街, 北太平庄街道, 海淀区, 北京市, 100035, 中国
    - End: 2008-06-03 14:19:05 at 北京大学第三医院, 花园北路, 花园路街道, 塔院村, 海淀区, 北京市, 100191, 中国
    - Duration: 0 days 00:32:38
    - Distance: 7.92 km
    - Average Speed: 16.53 km/h
    - Average Bearing Change: 22.66°
    - Max Speed: 40.00 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 15.46 km/h
    - Average Acceleration: -0.01 m/s²
    - Max Acceleration: 2.17 m/s²
    - Number of Turns: 139
    - Turn Rate: 4.32 turns/min
    - Average Turn Angle: 22.66°
    - Turn Angle Variability: 36.63°
    - Average Altitude: 50.33 m
    - Total Altitude Gain: 255.11 m
    - Total Altitude Loss: 237.19 m
    - Average Vertical Acceleration: 0.07 m/s²
    - Transport Mode: bus"
4.411259932825767,39.996,0.15374410089625493,13.293610847239067,13.751973539954536,0.021822413613810335,3.956968932971535,0.39178050043892787,138,5.054945054945055,29.421673172842425,41.933684762174046,29.421673172842425,64.46469020070843,121.55714285714294,158.65565714285728,0.07062395366728613,bus_seg2_move1_cleaned.geojson,2008-06-02 06:18:20,2008-06-02 06:45:50,1650.0,bus,492,7,1.4227642276422763,31,6,11.11,"
    Trip Summary:
    - Start: 2008-06-02 06:18:20 at 北四环西路, 稻香园北社区, 海淀街道, 六郎庄村, 海淀区, 北京市, 100871, 中国
    - End: 2008-06-02 06:45:50 at 北四环中路, 花园路街道, 东升镇, 海淀区, 北京市, 100083, 中国
    - Duration: 0 days 00:27:30
    - Distance: 4.41 km
    - Average Speed: 13.75 km/h
    - Average Bearing Change: 29.42°
    - Max Speed: 40.00 km/h
    - Min Speed: 0.15 km/h
    - Speed Variability: 13.29 km/h
    - Average Acceleration: 0.02 m/s²
    - Max Acceleration: 3.96 m/s²
    - Number of Turns: 138
    - Turn Rate: 5.05 turns/min
    - Average Turn Angle: 29.42°
    - Turn Angle Variability: 41.93°
    - Average Altitude: 64.46 m
    - Total Altitude Gain: 121.56 m
    - Total Altitude Loss: 158.66 m
    - Average Vertical Acceleration: 0.07 m/s²
    - Transport Mode: bus"
1.1616040136430508,6.096631195731961,0.153727039648174,1.61308027573108,1.4428996241110335,-0.00014618823511776218,0.39726381827888463,0.10591270099604827,80,7.2507552870090635,41.641015458968916,47.11188091629825,41.641015458968916,69.14237035905275,28.963257142856996,33.31754285714275,0.0362132543800655,walk_seg2_move1_cleaned.geojson,2008-06-02 04:06:46,2008-06-02 04:18:06,680.0,walk,198,10,5.05050505050505,4,9,2.78,"
    Trip Summary:
    - Start: 2008-06-02 04:06:46 at 学宿南二街, 燕园街道, 东升镇, 海淀区, 北京市, 100871, 中国
    - End: 2008-06-02 04:18:06 at 畅春园食堂, 颐和园路, 海淀街道, 六郎庄村, 海淀区, 北京市, 100871, 中国
    - Duration: 0 days 00:11:20
    - Distance: 1.16 km
    - Average Speed: 1.44 km/h
    - Average Bearing Change: 41.64°
    - Max Speed: 6.10 km/h
    - Min Speed: 0.15 km/h
    - Speed Variability: 1.61 km/h
    - Average Acceleration: -0.00 m/s²
    - Max Acceleration: 0.40 m/s²
    - Number of Turns: 80
    - Turn Rate: 7.25 turns/min
    - Average Turn Angle: 41.64°
    - Turn Angle Variability: 47.11°
    - Average Altitude: 69.14 m
    - Total Altitude Gain: 28.96 m
    - Total Altitude Loss: 33.32 m
    - Average Vertical Acceleration: 0.04 m/s²
    - Transport Mode: walk"
4.51640553462386,25.342036351541232,0.4612302673708377,8.150972239376962,9.453355947244997,0.012388399228515827,2.2050356755872067,0.2329136302902535,102,5.248713550600343,25.28262619080441,31.06990304667701,25.28262619080441,54.80613794162829,93.8566285714285,169.03337142857146,0.08381560058274166,bus_seg1_move1_cleaned.geojson,2008-06-02 03:46:10,2008-06-02 04:06:40,1230.0,bus,378,5,1.3227513227513228,6,4,11.11,"
    Trip Summary:
    - Start: 2008-06-02 03:46:10 at 北京大学医学部, 北四环中路, 花园路街道, 东升镇, 海淀区, 北京市, 100083, 中国
    - End: 2008-06-02 04:06:40 at 学宿南二街, 燕园街道, 东升镇, 海淀区, 北京市, 100871, 中国
    - Duration: 0 days 00:20:30
    - Distance: 4.52 km
    - Average Speed: 9.45 km/h
    - Average Bearing Change: 25.28°
    - Max Speed: 25.34 km/h
    - Min Speed: 0.46 km/h
    - Speed Variability: 8.15 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 2.21 m/s²
    - Number of Turns: 102
    - Turn Rate: 5.25 turns/min
    - Average Turn Angle: 25.28°
    - Turn Angle Variability: 31.07°
    - Average Altitude: 54.81 m
    - Total Altitude Gain: 93.86 m
    - Total Altitude Loss: 169.03 m
    - Average Vertical Acceleration: 0.08 m/s²
    - Transport Mode: bus"
2.596187988284153,22.64781181431205,2.1879333766732767,7.262772819237453,14.647364142563548,-0.11480357086453119,0.06887243938249837,0.2264175837759912,2,0.449438202247191,22.67624149202125,14.241854223383465,22.67624149202125,20.554421768707503,1.1190476190476097,0.6190476190476097,0.001963232511478119,car_seg1_move1_cleaned.geojson,2007-05-20 06:16:21,2007-05-20 06:20:39,258.0,car,11,3,27.27272727272727,1,2,13.89,"
    Trip Summary:
    - Start: 2007-05-20 06:16:21 at 朝阳北路, 常营回族乡, 朝阳区, 北京市, 100024, 中国
    - End: 2007-05-20 06:20:39 at 物资学院路, 新建村, 通州区, 北京市, 101100, 中国
    - Duration: 0 days 00:04:18
    - Distance: 2.60 km
    - Average Speed: 14.65 km/h
    - Average Bearing Change: 22.68°
    - Max Speed: 22.65 km/h
    - Min Speed: 2.19 km/h
    - Speed Variability: 7.26 km/h
    - Average Acceleration: -0.11 m/s²
    - Max Acceleration: 0.07 m/s²
    - Number of Turns: 2
    - Turn Rate: 0.45 turns/min
    - Average Turn Angle: 22.68°
    - Turn Angle Variability: 14.24°
    - Average Altitude: 20.55 m
    - Total Altitude Gain: 1.12 m
    - Total Altitude Loss: 0.62 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: car"
0.8575161414644566,10.008,0.6470835492794429,1.9422937385291164,4.5046475547221885,-0.0016956799592541506,0.6673168905596223,0.13556375617962185,85,9.272727272727273,31.9348936543578,34.36445271061177,31.9348936543578,53.20823365617437,70.67731428571423,50.86531428571423,0.052601221472852566,walk_seg2_move1_cleaned.geojson,2008-10-10 00:56:34,2008-10-10 01:05:58,564.0,walk,245,8,3.2653061224489797,13,7,2.78,"
    Trip Summary:
    - Start: 2008-10-10 00:56:34 at 东四十条桥东, 工人体育场北路, 东直门, 东直门街道, 首都功能核心区, 东城区, 北京市, 100010, 中国
    - End: 2008-10-10 01:05:58 at 东中街, 东直门, 东直门街道, 首都功能核心区, 东城区, 北京市, 100010, 中国
    - Duration: 0 days 00:09:24
    - Distance: 0.86 km
    - Average Speed: 4.50 km/h
    - Average Bearing Change: 31.93°
    - Max Speed: 10.01 km/h
    - Min Speed: 0.65 km/h
    - Speed Variability: 1.94 km/h
    - Average Acceleration: -0.00 m/s²
    - Max Acceleration: 0.67 m/s²
    - Number of Turns: 85
    - Turn Rate: 9.27 turns/min
    - Average Turn Angle: 31.93°
    - Turn Angle Variability: 34.36°
    - Average Altitude: 53.21 m
    - Total Altitude Gain: 70.68 m
    - Total Altitude Loss: 50.87 m
    - Average Vertical Acceleration: 0.05 m/s²
    - Transport Mode: walk"
8.369502006963932,39.996,0.0,11.1113039668875,10.289158345766145,0.005549517960774637,2.0550832047359053,0.2990029413644868,274,5.323834196891191,23.801822929692527,36.168348755522175,23.801822929692527,61.7886287172012,270.39388571428555,393.85965714285703,0.059827482942478985,bus_seg1_move1_cleaned.geojson,2008-10-10 00:04:22,2008-10-10 00:56:16,3114.0,bus,1191,14,1.1754827875734677,34,13,11.11,"
    Trip Summary:
    - Start: 2008-10-10 00:04:22 at 北四环东路, 大屯街道, 朝阳区, 北京市, 100012, 中国
    - End: 2008-10-10 00:56:16 at 工人体育场北路, 东直门街道, 首都功能核心区, 东城区, 北京市, 100010, 中国
    - Duration: 0 days 00:51:54
    - Distance: 8.37 km
    - Average Speed: 10.29 km/h
    - Average Bearing Change: 23.80°
    - Max Speed: 40.00 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 11.11 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 2.06 m/s²
    - Number of Turns: 274
    - Turn Rate: 5.32 turns/min
    - Average Turn Angle: 23.80°
    - Turn Angle Variability: 36.17°
    - Average Altitude: 61.79 m
    - Total Altitude Gain: 270.39 m
    - Total Altitude Loss: 393.86 m
    - Average Vertical Acceleration: 0.06 m/s²
    - Transport Mode: bus"
39.24493065094123,50.004000000000005,0.0,16.143909475176596,38.144181324343876,0.018332906626226542,2.0651637855470266,0.26678899442941373,40,0.8298755186721991,6.315573910848521,18.30785684048367,6.315573910848521,45.03647949793561,240.84570285714304,194.84920571428586,0.037917890211060644,car_seg1_move1_cleaned.geojson,2008-06-24 23:03:10,2008-06-24 23:52:14,2944.0,car,891,25,2.8058361391694726,402,24,13.89,"
    Trip Summary:
    - Start: 2008-06-24 23:03:10 at 朝阳路, 果家店, 管庄乡, 朝阳区, 北京市, 100024, 中国
    - End: 2008-06-24 23:52:14 at 知春路, 花园路街道, 中关村街道, 海淀区, 北京市, 100081, 中国
    - Duration: 0 days 00:49:04
    - Distance: 39.24 km
    - Average Speed: 38.14 km/h
    - Average Bearing Change: 6.32°
    - Max Speed: 50.00 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 16.14 km/h
    - Average Acceleration: 0.02 m/s²
    - Max Acceleration: 2.07 m/s²
    - Number of Turns: 40
    - Turn Rate: 0.83 turns/min
    - Average Turn Angle: 6.32°
    - Turn Angle Variability: 18.31°
    - Average Altitude: 45.04 m
    - Total Altitude Gain: 240.85 m
    - Total Altitude Loss: 194.85 m
    - Average Vertical Acceleration: 0.04 m/s²
    - Transport Mode: car"
1.8214881967239764,20.30282651373723,0.0,3.948375697552687,9.405056862309143,0.0059230379190008805,0.620212735155113,0.144639340234571,46,3.865546218487395,17.235525150169757,21.453614837621767,17.235525150169757,50.06083489667568,31.446651428571514,55.32337714285723,0.035186299380196163,bike_seg2_move1_cleaned.geojson,2008-05-21 12:55:30,2008-05-21 13:07:28,718.0,bike,321,2,0.6230529595015576,5,1,6.94,"
    Trip Summary:
    - Start: 2008-05-21 12:55:30 at 中关村大街, 中关村核心区, 海淀街道, 海淀区, 北京市, 100872, 中国
    - End: 2008-05-21 13:07:28 at 中关村街道, 海淀区, 北京市, 100098, 中国
    - Duration: 0 days 00:11:58
    - Distance: 1.82 km
    - Average Speed: 9.41 km/h
    - Average Bearing Change: 17.24°
    - Max Speed: 20.30 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 3.95 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 0.62 m/s²
    - Number of Turns: 46
    - Turn Rate: 3.87 turns/min
    - Average Turn Angle: 17.24°
    - Turn Angle Variability: 21.45°
    - Average Altitude: 50.06 m
    - Total Altitude Gain: 31.45 m
    - Total Altitude Loss: 55.32 m
    - Average Vertical Acceleration: 0.04 m/s²
    - Transport Mode: bike"
1.533997046032694,10.008,0.0,2.5670626339918248,5.223273931476664,0.0017720170723313521,0.6932603673219522,0.15777950990918893,170,10.461538461538462,43.08299342765736,44.32295820184567,43.08299342765736,50.88242040816328,46.04802285714318,18.211074285714567,0.024071919357824115,walk_seg1_move1_cleaned.geojson,2008-05-21 12:38:32,2008-05-21 12:55:14,1002.0,walk,392,13,3.316326530612245,56,12,2.78,"
    Trip Summary:
    - Start: 2008-05-21 12:38:32 at 中关村地下环廊, 中关村核心区, 海淀街道, 海淀区, 北京市, 100080, 中国
    - End: 2008-05-21 12:55:14 at 新中关购物中心, 19号, 中关村大街, 中关村核心区, 海淀街道, 海淀区, 北京市, 100872, 中国
    - Duration: 0 days 00:16:42
    - Distance: 1.53 km
    - Average Speed: 5.22 km/h
    - Average Bearing Change: 43.08°
    - Max Speed: 10.01 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 2.57 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 0.69 m/s²
    - Number of Turns: 170
    - Turn Rate: 10.46 turns/min
    - Average Turn Angle: 43.08°
    - Turn Angle Variability: 44.32°
    - Average Altitude: 50.88 m
    - Total Altitude Gain: 46.05 m
    - Total Altitude Loss: 18.21 m
    - Average Vertical Acceleration: 0.02 m/s²
    - Transport Mode: walk"
4.353115604559869,22.537096003407747,1.8477513516436177,3.2115464734999204,14.460610667756606,0.00504571103665096,2.564432465177679,0.24958531058632663,20,0.8633093525179856,6.558383953189459,10.062080125520362,6.558383953189459,0.0,0.0,0.0,0.0,bike_seg2_move1_cleaned.geojson,2011-10-25 09:45:58,2011-10-25 10:09:50,1432.0,bike,808,32,3.9603960396039604,13,31,6.94,"
    Trip Summary:
    - Start: 2011-10-25 09:45:58 at 清华大学, 30, 双清路, 东升镇, 海淀区, 北京市, 100084, 中国
    - End: 2011-10-25 10:09:50 at 大钟寺派出所户籍大厅, 北三环西路, 北下关街道, 海淀区, 北京市, 100098, 中国
    - Duration: 0 days 00:23:52
    - Distance: 4.35 km
    - Average Speed: 14.46 km/h
    - Average Bearing Change: 6.56°
    - Max Speed: 22.54 km/h
    - Min Speed: 1.85 km/h
    - Speed Variability: 3.21 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 2.56 m/s²
    - Number of Turns: 20
    - Turn Rate: 0.86 turns/min
    - Average Turn Angle: 6.56°
    - Turn Angle Variability: 10.06°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: bike"
0.5696567334364568,7.677162020409455,0.5123434510416852,1.2607899991285354,3.73198892535722,0.0046274797232791045,1.4620504508848804,0.2227755693107798,44,5.166340508806262,20.354351839536907,21.07712673156336,20.354351839536907,0.0,0.0,0.0,0.0,walk_seg2_move1_cleaned.geojson,2011-10-25 09:12:26,2011-10-25 09:20:38,492.0,walk,227,12,5.286343612334802,0,11,2.78,"
    Trip Summary:
    - Start: 2011-10-25 09:12:26 at 清华大学, 30, 双清路, 东升镇, 海淀区, 北京市, 100084, 中国
    - End: 2011-10-25 09:20:38 at 清华大学, 30, 双清路, 东升镇, 海淀区, 北京市, 100084, 中国
    - Duration: 0 days 00:08:12
    - Distance: 0.57 km
    - Average Speed: 3.73 km/h
    - Average Bearing Change: 20.35°
    - Max Speed: 7.68 km/h
    - Min Speed: 0.51 km/h
    - Speed Variability: 1.26 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 1.46 m/s²
    - Number of Turns: 44
    - Turn Rate: 5.17 turns/min
    - Average Turn Angle: 20.35°
    - Turn Angle Variability: 21.08°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: walk"
3.8561200967504905,23.124965459266374,0.6279560901974711,2.9408635060263166,15.042065713115493,0.004043677845840354,2.6247258060919774,0.3409935334249677,20,1.1787819253438114,8.674343930567384,12.220242542866622,8.674343930567384,0.0,0.0,0.0,0.0,bike_seg1_move1_cleaned.geojson,2011-10-25 08:54:24,2011-10-25 09:11:54,1050.0,bike,526,29,5.513307984790875,23,28,6.94,"
    Trip Summary:
    - Start: 2011-10-25 08:54:24 at 中关村地下环廊, 中关村核心区, 海淀街道, 海淀区, 北京市, 100080, 中国
    - End: 2011-10-25 09:11:54 at 凝聚的风景, 30, 双清路, 东升镇, 海淀区, 北京市, 100084, 中国
    - Duration: 0 days 00:17:30
    - Distance: 3.86 km
    - Average Speed: 15.04 km/h
    - Average Bearing Change: 8.67°
    - Max Speed: 23.12 km/h
    - Min Speed: 0.63 km/h
    - Speed Variability: 2.94 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 2.62 m/s²
    - Number of Turns: 20
    - Turn Rate: 1.18 turns/min
    - Average Turn Angle: 8.67°
    - Turn Angle Variability: 12.22°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: bike"
18.10087985215698,50.004000000000005,1.046538067733435,14.486058772122309,37.140450257824575,0.006529276537334963,5.482948419435183,0.33951990795812176,27,0.816532258064516,4.16225626522728,10.57076202041898,4.16225626522728,33.365026355095175,325.10548571428603,352.4939428571432,0.10543983375215467,car_seg2_move1_cleaned.geojson,2009-09-06 10:40:37,2009-09-06 11:13:53,1996.0,car,1200,13,1.0833333333333335,503,12,13.89,"
    Trip Summary:
    - Start: 2009-09-06 10:40:37 at 大羊坊路, 饮马井, 十八里店乡, 朝阳区, 北京市, 100122, 中国
    - End: 2009-09-06 11:13:53 at 望京街道, 朝阳区, 北京市, 101102, 中国
    - Duration: 0 days 00:33:16
    - Distance: 18.10 km
    - Average Speed: 37.14 km/h
    - Average Bearing Change: 4.16°
    - Max Speed: 50.00 km/h
    - Min Speed: 1.05 km/h
    - Speed Variability: 14.49 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 5.48 m/s²
    - Number of Turns: 27
    - Turn Rate: 0.82 turns/min
    - Average Turn Angle: 4.16°
    - Turn Angle Variability: 10.57°
    - Average Altitude: 33.37 m
    - Total Altitude Gain: 325.11 m
    - Total Altitude Loss: 352.49 m
    - Average Vertical Acceleration: 0.11 m/s²
    - Transport Mode: car"
8.70368110861168,50.004000000000005,0.10088885756668493,16.198898131084416,35.746162749418524,0.037638791602077996,3.570558810911063,0.47167955113103466,44,2.365591397849462,10.487550768547642,29.718745691146186,10.487550768547642,30.80382516678171,139.61291428571462,124.89542857142894,0.11626624134616226,taxi_seg2_move1_cleaned.geojson,2009-09-06 11:32:06,2009-09-06 11:50:50,1124.0,taxi,631,9,1.4263074484944533,177,8,13.89,"
    Trip Summary:
    - Start: 2009-09-06 11:32:06 at 望京西路, 望京街道, 朝阳区, 北京市, 101102, 中国
    - End: 2009-09-06 11:50:50 at 甜水园街, 六里屯街道, 六里屯村, 朝阳区, 北京市, 100026, 中国
    - Duration: 0 days 00:18:44
    - Distance: 8.70 km
    - Average Speed: 35.75 km/h
    - Average Bearing Change: 10.49°
    - Max Speed: 50.00 km/h
    - Min Speed: 0.10 km/h
    - Speed Variability: 16.20 km/h
    - Average Acceleration: 0.04 m/s²
    - Max Acceleration: 3.57 m/s²
    - Number of Turns: 44
    - Turn Rate: 2.37 turns/min
    - Average Turn Angle: 10.49°
    - Turn Angle Variability: 29.72°
    - Average Altitude: 30.80 m
    - Total Altitude Gain: 139.61 m
    - Total Altitude Loss: 124.90 m
    - Average Vertical Acceleration: 0.12 m/s²
    - Transport Mode: taxi"
9.570864526870505,39.996,0.17134381428563628,13.745646651736426,23.048613616892297,0.0042148636856611,2.6158094931093334,0.5130373834558131,90,2.8066528066528065,16.405327873651807,32.33621849123737,16.405327873651807,119.80713606340828,393.37342857142846,346.41245714285697,0.11315396129486463,bus_seg1_move1_cleaned.geojson,2009-09-06 03:08:23,2009-09-06 03:40:46,1943.0,bus,776,18,2.3195876288659796,162,17,11.11,"
    Trip Summary:
    - Start: 2009-09-06 03:08:23 at 甜水园街, 六里屯街道, 六里屯村, 朝阳区, 北京市, 100026, 中国
    - End: 2009-09-06 03:40:46 at 大羊坊路, 十八里店乡, 朝阳区, 北京市, 100122, 中国
    - Duration: 0 days 00:32:23
    - Distance: 9.57 km
    - Average Speed: 23.05 km/h
    - Average Bearing Change: 16.41°
    - Max Speed: 40.00 km/h
    - Min Speed: 0.17 km/h
    - Speed Variability: 13.75 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 2.62 m/s²
    - Number of Turns: 90
    - Turn Rate: 2.81 turns/min
    - Average Turn Angle: 16.41°
    - Turn Angle Variability: 32.34°
    - Average Altitude: 119.81 m
    - Total Altitude Gain: 393.37 m
    - Total Altitude Loss: 346.41 m
    - Average Vertical Acceleration: 0.11 m/s²
    - Transport Mode: bus"
0.17474475509221332,4.752773670406466,0.06154889977886348,1.845959429038596,1.527421323447298,0.0026423539439750375,0.16145020629223403,0.043642753652387095,16,5.889570552147239,50.62110483047845,48.62541347136195,50.62110483047845,53.49990738916258,1.6836571428571574,46.03205714285717,0.020841490842491036,walk_seg3_move1_cleaned.geojson,2009-09-06 11:51:12,2009-09-06 11:54:08,176.0,walk,34,4,11.76470588235294,1,3,2.78,"
    Trip Summary:
    - Start: 2009-09-06 11:51:12 at 甜水园街, 六里屯街道, 六里屯村, 朝阳区, 北京市, 100026, 中国
    - End: 2009-09-06 11:54:08 at 北京市东方德才学校初中部, 甜水园街, 六里屯街道, 六里屯村, 朝阳区, 北京市, 100026, 中国
    - Duration: 0 days 00:02:56
    - Distance: 0.17 km
    - Average Speed: 1.53 km/h
    - Average Bearing Change: 50.62°
    - Max Speed: 4.75 km/h
    - Min Speed: 0.06 km/h
    - Speed Variability: 1.85 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 0.16 m/s²
    - Number of Turns: 16
    - Turn Rate: 5.89 turns/min
    - Average Turn Angle: 50.62°
    - Turn Angle Variability: 48.63°
    - Average Altitude: 53.50 m
    - Total Altitude Gain: 1.68 m
    - Total Altitude Loss: 46.03 m
    - Average Vertical Acceleration: 0.02 m/s²
    - Transport Mode: walk"
0.27326947842551014,6.179158862054672,2.005001040286156,0.791700970520896,4.968206413768471,0.003393529775876886,0.09562088360224548,0.0304010910287811,10,3.076923076923077,20.556729754332398,17.455453185807375,20.556729754332398,26.3270534798535,22.003657142857207,24.24611428571435,0.024714603174603195,walk_seg1_move1_cleaned.geojson,2009-09-06 11:28:24,2009-09-06 11:31:39,195.0,walk,41,1,2.4390243902439024,0,0,2.78,"
    Trip Summary:
    - Start: 2009-09-06 11:28:24 at 望京街道, 朝阳区, 北京市, 101102, 中国
    - End: 2009-09-06 11:31:39 at 望京街道, 朝阳区, 北京市, 101102, 中国
    - Duration: 0 days 00:03:15
    - Distance: 0.27 km
    - Average Speed: 4.97 km/h
    - Average Bearing Change: 20.56°
    - Max Speed: 6.18 km/h
    - Min Speed: 2.01 km/h
    - Speed Variability: 0.79 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 0.10 m/s²
    - Number of Turns: 10
    - Turn Rate: 3.08 turns/min
    - Average Turn Angle: 20.56°
    - Turn Angle Variability: 17.46°
    - Average Altitude: 26.33 m
    - Total Altitude Gain: 22.00 m
    - Total Altitude Loss: 24.25 m
    - Average Vertical Acceleration: 0.02 m/s²
    - Transport Mode: walk"
54.882165991495235,50.004000000000005,0.5513222367449604,14.784024270174573,41.39229331721199,0.023439630036855615,3.710269167752907,0.3164179877518254,91,1.3006193425440686,15.302845224237263,26.914267621965486,15.302845224237263,106.23442679922205,531.4492800000005,667.1658342857148,0.061861814137776826,car_seg1_move1_cleaned.geojson,2008-09-06 10:15:42,2008-09-06 11:26:38,4256.0,car,676,14,2.0710059171597637,350,13,13.89,"
    Trip Summary:
    - Start: 2008-09-06 10:15:42 at The Verse, 安四路, 东口楼, 黄花城村, 怀柔区, 北京市, 中国
    - End: 2008-09-06 11:26:38 at 龙腾苑三区, 回龙观街道, 昌平区, 北京市, 102208, 中国
    - Duration: 0 days 01:10:56
    - Distance: 54.88 km
    - Average Speed: 41.39 km/h
    - Average Bearing Change: 15.30°
    - Max Speed: 50.00 km/h
    - Min Speed: 0.55 km/h
    - Speed Variability: 14.78 km/h
    - Average Acceleration: 0.02 m/s²
    - Max Acceleration: 3.71 m/s²
    - Number of Turns: 91
    - Turn Rate: 1.30 turns/min
    - Average Turn Angle: 15.30°
    - Turn Angle Variability: 26.91°
    - Average Altitude: 106.23 m
    - Total Altitude Gain: 531.45 m
    - Total Altitude Loss: 667.17 m
    - Average Vertical Acceleration: 0.06 m/s²
    - Transport Mode: car"
